match_index,frame_id,timestamp,se3_error_m,sim3_error_m,global_sim3_scale,est_step_m,gt_step_m,est_gt_step_ratio,is_keyframe_created,tracked_map_points,tracked_static_map_points,inlier_map_matches_after_pose,local_map_matches_before_pose,v14_static_inlier_count,v14_static_inlier_grid_coverage,v14_boundary_inlier_frac,v14_step_ratio_proxy,v14_recent_keyframe_rate,v14_recent_keyframes_per_m,v14_support_low,v14_motion_pressure,v14_keyframe_pressure,v14_boundary_pressure,v14_pose_chain_risk,segment
684,687,1341846670.932028055,0.046309752,0.070155835,0.424366525,0.020749411,0.003203123,6.477867954,1,150,150,79,352,146,0.028971000,0.040000000,2.668751000,0.800000000,40.852048000,1,1,1,0,0,600-799
685,688,1341846670.964062929,0.039553870,0.075788504,0.424366525,0.011805507,0.003802631,3.104563229,1,152,152,105,393,144,0.027018000,0.085526000,0.464493000,0.833333000,40.031919000,1,0,1,0,0,600-799
686,689,1341846671.000269890,0.045266891,0.069751758,0.424366525,0.020554801,0.004588028,4.480095112,1,148,148,98,386,146,0.030599000,0.054054000,0.974120000,0.866667000,43.065190000,1,0,1,0,0,600-799
687,690,1341846671.032111883,0.047592160,0.072030308,0.424366525,0.008448219,0.003138471,2.691826267,1,136,136,98,376,133,0.024414000,0.147059000,0.597377000,0.866667000,42.749755000,1,0,1,0,0,600-799
688,691,1341846671.064029932,0.046069113,0.075908578,0.424366525,0.004194140,0.003646917,1.150051138,1,165,165,113,357,161,0.030599000,0.090909000,1.779048000,0.866667000,43.198811000,1,0,1,0,0,600-799
689,692,1341846671.101397991,0.046494328,0.075636356,0.424366525,0.006131531,0.003689173,1.662033970,1,155,155,115,370,154,0.031250000,0.032258000,0.657209000,0.866667000,41.919082000,1,0,1,0,0,600-799
690,693,1341846671.132288933,0.042642250,0.079997721,0.424366525,0.009693890,0.003666061,2.644225385,1,112,112,89,348,111,0.025391000,0.071429000,0.821021000,0.866667000,41.848525000,1,0,1,0,0,600-799
691,694,1341846671.168159008,0.042058444,0.089556104,0.424366525,0.016089364,0.003849675,4.179407977,1,147,147,90,324,143,0.028646000,0.102041000,1.062521000,0.900000000,44.239150000,1,0,1,0,0,600-799
692,695,1341846671.200149059,0.042920517,0.088228858,0.424366525,0.010949100,0.003038092,3.603940101,1,157,157,111,343,156,0.029297000,0.006369000,1.958600000,0.933333000,46.258622000,1,0,1,0,0,600-799
693,696,1341846671.232280016,0.040556014,0.082900462,0.424366525,0.017943403,0.003209361,5.590957487,1,143,143,109,325,142,0.029622000,0.076923000,1.517738000,0.933333000,44.383920000,1,0,1,0,0,600-799
694,697,1341846671.268146992,0.048278336,0.092618284,0.424366525,0.018298069,0.004671188,3.917219270,1,144,144,114,317,143,0.027995000,0.041667000,1.401196000,0.933333000,44.665996000,1,0,1,0,0,600-799
695,698,1341846671.300337076,0.042430679,0.095211652,0.424366525,0.006826527,0.002872281,2.376691809,1,157,157,122,343,152,0.029948000,0.057325000,0.530355000,0.933333000,43.358267000,1,0,1,0,0,600-799
696,699,1341846671.336124897,0.043793884,0.094664894,0.424366525,0.008461390,0.004247352,1.992156442,1,148,148,116,345,142,0.027018000,0.094595000,0.818508000,0.933333000,44.036324000,1,0,1,0,0,600-799
697,700,1341846671.368236065,0.052505771,0.098112154,0.424366525,0.028612655,0.002641969,10.830049521,1,163,163,136,355,153,0.027995000,0.061350000,0.743547000,0.933333000,45.879456000,1,0,1,0,0,600-799
698,701,1341846671.400326967,0.068426810,0.104542669,0.424366525,0.027134128,0.002334524,11.622983531,1,152,152,120,350,150,0.030273000,0.032895000,0.939025000,0.933333000,48.081588000,1,0,1,0,0,600-799
699,702,1341846671.436064005,0.081169192,0.103513853,0.424366525,0.019866914,0.003047950,6.518123148,1,166,166,146,374,163,0.029948000,0.018072000,2.062961000,0.933333000,50.877042000,1,1,1,0,0,600-799
700,703,1341846671.468197107,0.096642901,0.104570047,0.424366525,0.019893922,0.001984943,10.022413133,1,185,185,145,378,184,0.037109000,0.037838000,2.383698000,0.933333000,53.141466000,1,1,1,0,0,600-799
701,704,1341846671.504293919,0.044877295,0.110256508,0.424366525,0.096605946,0.001884144,51.273112573,1,292,292,121,369,292,0.058594000,0.000000000,5.614915000,0.933333000,53.525383000,0,1,1,0,0,600-799
702,705,1341846671.536196947,0.073498423,0.108963956,0.424366525,0.068408538,0.002557342,26.749855324,1,215,215,188,435,200,0.039062000,0.097674000,0.634321000,0.933333000,48.309418000,1,0,1,0,0,600-799
703,706,1341846671.568120003,0.064969478,0.105986164,0.424366525,0.013878010,0.002046949,6.779851741,1,206,206,176,419,202,0.037760000,0.048544000,1.907070000,0.933333000,47.778379000,1,0,1,0,0,600-799
704,707,1341846671.604187965,0.131607894,0.119585328,0.424366525,0.068586252,0.001979899,34.641288718,1,290,290,125,327,290,0.059245000,0.000000000,0.687638000,0.933333000,47.030582000,0,0,1,0,0,600-799
705,708,1341846671.636056900,0.117656681,0.117528372,0.424366525,0.011542407,0.003108054,3.713708626,1,270,270,136,367,270,0.054688000,0.000000000,0.565101000,0.966667000,49.321902000,0,0,1,0,0,600-799
706,709,1341846671.672157049,0.100740566,0.111658120,0.424366525,0.018257145,0.002289105,7.975670703,1,288,288,166,408,288,0.052734000,0.000000000,1.722475000,1.000000000,51.228218000,0,0,1,0,0,600-799
707,710,1341846671.704026937,0.086720161,0.106029924,0.424366525,0.018523225,0.002249444,8.234578035,1,218,218,166,374,205,0.040039000,0.123853000,1.133972000,1.000000000,50.118140000,1,0,1,0,0,600-799
708,711,1341846671.736479044,0.075348883,0.105088129,0.424366525,0.009506632,0.002275961,4.176974207,0,179,179,179,375,169,0.031901000,0.117318000,0.743885000,1.000000000,49.730642000,1,0,1,0,0,600-799
709,712,1341846671.774744987,0.083894434,0.109110209,0.424366525,0.012382531,0.001542725,8.026402853,1,236,236,160,353,229,0.044271000,0.046610000,1.109089000,0.966667000,48.005421000,1,0,1,0,0,600-799
710,713,1341846671.804605007,0.085868686,0.107254618,0.424366525,0.006072750,0.001236932,4.909527034,1,226,226,149,328,217,0.042318000,0.066372000,1.021237000,0.966667000,47.612245000,1,0,1,0,0,600-799
711,714,1341846671.840251923,0.094467107,0.105006165,0.424366525,0.012076113,0.001435270,8.413826369,1,250,250,187,359,247,0.044922000,0.028000000,2.467173000,0.966667000,47.026422000,1,1,1,0,0,600-799
712,715,1341846671.872106075,0.096506398,0.103751754,0.424366525,0.004270776,0.000900000,4.745306973,1,245,245,191,387,244,0.044271000,0.016327000,2.873330000,0.966667000,45.321817000,1,1,1,0,0,600-799
713,716,1341846671.904035091,0.102851886,0.106269322,0.424366525,0.011731914,0.000640312,18.322172204,0,252,252,252,429,251,0.046875000,0.035714000,0.894321000,0.966667000,42.711709000,1,0,1,0,0,600-799
714,717,1341846671.972239017,0.110783951,0.107763469,0.424366525,0.014396682,0.001682260,8.557939077,0,245,245,245,427,245,0.047201000,0.024490000,0.872314000,0.933333000,41.529965000,1,0,1,0,0,600-799
715,718,1341846671.998174906,0.085493655,0.103832949,0.424366525,0.025391237,0.000616441,41.190025935,1,307,307,219,386,303,0.055013000,0.035831000,0.290447000,0.900000000,41.939275000,0,0,1,0,0,600-799
716,719,1341846672.034218073,0.087689394,0.103332894,0.424366525,0.003772093,0.000900000,4.191214935,1,407,407,270,455,403,0.079753000,0.019656000,0.899324000,0.900000000,42.157828000,0,0,1,0,0,600-799
717,720,1341846672.066226959,0.089075077,0.102402741,0.424366525,0.004352642,0.001240967,3.507459189,0,340,340,340,521,336,0.060547000,0.023529000,0.278290000,0.900000000,42.269997000,0,0,1,0,0,600-799
718,721,1341846672.098023891,0.092279994,0.102456483,0.424366525,0.004366803,0.000509902,8.564005852,1,405,405,310,524,404,0.074870000,0.007407000,0.395219000,0.866667000,41.069726000,0,0,1,0,0,600-799
719,722,1341846672.134061098,0.095475900,0.100509489,0.424366525,0.009193465,0.000509902,18.029868256,1,454,454,353,560,454,0.082682000,0.000000000,0.584441000,0.866667000,42.667063000,0,0,1,0,0,600-799
720,723,1341846672.165999889,0.093896852,0.101459255,0.424366525,0.004488106,0.000748331,5.997483878,0,368,368,368,513,367,0.070964000,0.002717000,0.431219000,0.866667000,42.859984000,0,0,1,0,0,600-799
721,724,1341846672.198405027,0.094855585,0.103863364,0.424366525,0.006095720,0.000360555,16.906485160,0,336,336,336,509,336,0.064453000,0.023810000,0.410508000,0.833333000,41.752853000,0,0,1,0,0,600-799
722,725,1341846672.234129906,0.102407446,0.103833848,0.424366525,0.007531376,0.000223607,33.681336794,0,319,319,319,509,318,0.056966000,0.006270000,0.518389000,0.800000000,40.885127000,0,0,1,0,0,600-799
723,726,1341846672.266402960,0.095892157,0.103128980,0.424366525,0.006847682,0.000435890,15.709660759,0,321,321,321,505,321,0.060872000,0.018692000,0.475917000,0.766667000,40.951190000,0,0,1,0,0,600-799
724,727,1341846672.302710056,0.091867325,0.102034678,0.424366525,0.004429788,0.000300000,14.765961353,0,302,302,302,499,302,0.057292000,0.023179000,0.309720000,0.733333000,40.581742000,0,0,1,0,0,600-799
725,728,1341846672.335021973,0.098603380,0.098911813,0.424366525,0.010666532,0.000806226,13.230204564,1,392,392,279,462,390,0.070638000,0.007653000,0.301106000,0.700000000,40.214895000,0,0,1,0,0,600-799
726,729,1341846672.366487026,0.099623580,0.098973217,0.424366525,0.001780494,0.000877496,2.029060786,0,356,356,356,519,355,0.064128000,0.008427000,0.133304000,0.700000000,40.631779000,0,0,1,0,0,600-799
727,730,1341846672.402477980,0.097037212,0.097385426,0.424366525,0.003883358,0.000500000,7.766715049,1,420,420,328,518,420,0.075195000,0.009524000,0.430840000,0.666667000,39.651637000,0,0,1,0,0,600-799
728,731,1341846672.434329987,0.093511488,0.096924523,0.424366525,0.004179729,0.000519615,8.043892427,1,459,459,381,543,459,0.083659000,0.000000000,0.428609000,0.666667000,40.237575000,0,0,1,0,0,600-799
729,732,1341846672.472322941,0.091974814,0.097287960,0.424366525,0.002806788,0.000830662,3.378976075,1,436,436,397,570,433,0.077799000,0.009174000,0.276985000,0.666667000,41.049270000,0,0,1,0,0,600-799
730,733,1341846672.502609968,0.088336564,0.096472077,0.424366525,0.004483196,0.000583095,7.688616934,0,379,379,379,527,378,0.069661000,0.026385000,0.550178000,0.666667000,43.450730000,0,0,1,0,0,600-799
731,734,1341846672.534811974,0.086444390,0.095313347,0.424366525,0.003396153,0.000648074,5.240377440,0,338,338,338,508,338,0.062500000,0.000000000,0.406013000,0.633333000,44.080094000,0,0,1,0,0,600-799
732,735,1341846672.570152998,0.088678816,0.095205661,0.424366525,0.003533072,0.001516575,2.329638373,0,324,324,324,503,324,0.064779000,0.000000000,0.453481000,0.600000000,50.847448000,0,0,1,0,0,600-799
733,736,1341846672.608880997,0.099974457,0.096741254,0.424366525,0.017030851,0.001349074,12.624106543,0,318,318,318,498,318,0.061198000,0.000000000,2.368830000,0.566667000,48.787913000,0,1,1,0,0,600-799
734,737,1341846672.640836000,0.088645333,0.093486348,0.424366525,0.013875135,0.001144552,12.122761691,0,303,303,303,478,303,0.057943000,0.003300000,2.123971000,0.533333000,47.314822000,0,1,1,0,0,600-799
735,738,1341846672.708152056,0.094501036,0.093774198,0.424366525,0.008497038,0.002823119,3.009805333,1,392,392,295,477,391,0.073242000,0.007653000,1.811327000,0.500000000,43.657837000,0,0,1,0,0,600-799
736,739,1341846672.738399029,0.090069470,0.092952320,0.424366525,0.005052429,0.001081665,4.670972074,1,419,419,326,490,419,0.078125000,0.002387000,0.965602000,0.500000000,43.035070000,0,0,1,0,0,600-799
737,740,1341846672.770287991,0.090397627,0.093041060,0.424366525,0.002385331,0.000860233,2.772891143,1,386,386,312,493,386,0.068034000,0.000000000,0.170126000,0.500000000,45.323227000,0,0,1,0,0,600-799
738,741,1341846672.803280115,0.091356352,0.092127818,0.424366525,0.000882598,0.001486607,0.593699512,1,390,390,321,509,389,0.070638000,0.005128000,0.293878000,0.500000000,47.485512000,0,0,1,0,0,600-799
739,742,1341846672.838033915,0.089914403,0.091227932,0.424366525,0.005086701,0.001240967,4.098980177,0,335,335,335,490,334,0.064453000,0.005970000,1.438081000,0.533333000,52.212050000,0,0,1,0,0,600-799
740,743,1341846672.870091915,0.089829353,0.090574681,0.424366525,0.001460307,0.001363818,1.070749175,0,331,331,331,495,331,0.061849000,0.000000000,0.232083000,0.500000000,50.249666000,0,0,1,0,0,600-799
741,744,1341846672.902275085,0.090531112,0.090142478,0.424366525,0.004526300,0.001392839,3.249694219,0,319,319,319,487,319,0.057617000,0.003135000,0.737344000,0.466667000,49.413750000,0,0,1,0,0,600-799
742,745,1341846672.938314915,0.089190196,0.088041974,0.424366525,0.002528224,0.001928730,1.310823282,0,307,307,307,495,306,0.061849000,0.006515000,0.449853000,0.433333000,52.603845000,0,0,1,0,0,600-799
743,746,1341846672.970325947,0.087222673,0.087129936,0.424366525,0.007003840,0.001688194,4.148716878,0,284,284,284,461,284,0.055664000,0.000000000,1.396451000,0.400000000,59.336268000,0,0,1,0,0,600-799
744,747,1341846673.008220911,0.086048410,0.084618438,0.424366525,0.003906618,0.002683282,1.455910576,0,270,270,270,471,270,0.051432000,0.014815000,0.778921000,0.400000000,61.791003000,0,0,1,0,0,600-799
745,748,1341846673.038175106,0.086335398,0.080266924,0.424366525,0.008680134,0.002088061,4.157030254,0,273,273,273,488,272,0.053385000,0.007326000,1.306931000,0.400000000,65.319240000,0,0,1,0,0,600-799
746,749,1341846673.070235014,0.093758566,0.079496621,0.424366525,0.015258252,0.002328089,6.553980341,1,390,390,292,498,390,0.078125000,0.000000000,2.143632000,0.366667000,59.374171000,0,1,1,0,0,600-799
747,750,1341846673.106189013,0.094661957,0.079526687,0.424366525,0.005503036,0.002817801,1.952954241,1,403,403,324,514,403,0.077799000,0.000000000,0.622351000,0.366667000,60.653976000,0,0,1,0,0,600-799
748,751,1341846673.138103962,0.092826022,0.079387872,0.424366525,0.003948650,0.001802776,2.190317083,1,406,406,341,524,406,0.076172000,0.000000000,1.575466000,0.400000000,66.620272000,0,0,1,0,0,600-799
749,752,1341846673.170298100,0.093312359,0.078238280,0.424366525,0.000726738,0.001476482,0.492209147,1,397,397,342,533,394,0.072917000,0.007557000,0.603517000,0.400000000,65.990060000,0,0,1,0,0,600-799
750,753,1341846673.206489086,0.099415621,0.078865213,0.424366525,0.007105773,0.001593738,4.458558716,0,332,332,332,498,331,0.066081000,0.003012000,2.122736000,0.400000000,68.106747000,0,1,1,0,0,600-799
751,754,1341846673.238152981,0.099097737,0.077262063,0.424366525,0.002540836,0.001067708,2.379711060,0,341,341,341,511,341,0.068359000,0.008798000,0.538380000,0.400000000,66.737596000,0,0,1,0,0,600-799
752,755,1341846673.274219990,0.099205992,0.077798487,0.424366525,0.004354760,0.001300000,3.349815094,1,341,341,319,491,331,0.062826000,0.052786000,1.077442000,0.400000000,68.083648000,0,0,1,0,0,600-799
753,756,1341846673.306107044,0.098615667,0.074549612,0.424366525,0.009115996,0.001157584,7.875020932,1,342,342,317,476,328,0.058594000,0.061404000,1.067369000,0.433333000,74.879215000,0,0,1,0,0,600-799
754,757,1341846673.338186979,0.096931342,0.075186949,0.424366525,0.006701443,0.001794436,3.734568066,1,347,347,324,474,328,0.060547000,0.072046000,0.776673000,0.466667000,81.580292000,0,0,1,0,0,600-799
755,758,1341846673.374098063,0.096681771,0.073959474,0.424366525,0.004356875,0.001486607,2.930751184,1,340,340,315,462,331,0.059245000,0.058824000,0.814709000,0.500000000,87.870531000,0,0,1,0,0,600-799
756,759,1341846673.406265974,0.099093108,0.074804378,0.424366525,0.007498903,0.001157584,6.478065362,1,338,338,312,459,327,0.059570000,0.073964000,2.139780000,0.500000000,88.037519000,0,1,1,0,0,600-799
757,760,1341846673.438266993,0.096787666,0.074256761,0.424366525,0.004140244,0.001044031,3.965634060,1,309,309,288,447,291,0.058268000,0.067961000,1.255527000,0.533333000,89.729362000,0,0,1,0,0,600-799
758,761,1341846673.474134922,0.094647439,0.072090512,0.424366525,0.003588689,0.001726268,2.078871902,1,346,346,284,439,337,0.064128000,0.052023000,1.305278000,0.533333000,89.351120000,0,0,1,0,0,600-799
759,762,1341846673.506259918,0.094453048,0.071263432,0.424366525,0.003280126,0.001407125,2.331083750,0,335,335,335,480,322,0.061523000,0.056716000,0.674108000,0.533333000,88.569239000,0,0,1,0,0,600-799
760,763,1341846673.542167902,0.091402693,0.069543158,0.424366525,0.004931403,0.001029563,4.789802427,1,366,366,320,496,349,0.064779000,0.051913000,1.334903000,0.500000000,82.732495000,0,0,1,0,0,600-799
761,764,1341846673.574071884,0.091056186,0.069119451,0.424366525,0.003170026,0.001800000,1.761125305,1,359,359,326,464,341,0.063802000,0.094708000,1.652246000,0.533333000,87.471931000,0,0,1,0,0,600-799
762,765,1341846673.606101990,0.091858570,0.065603764,0.424366525,0.006620082,0.002565151,2.580776852,1,327,327,296,429,314,0.059245000,0.058104000,2.026564000,0.566667000,90.636522000,0,1,1,0,0,600-799
763,766,1341846673.648025990,0.086280665,0.063560161,0.424366525,0.011520408,0.002942788,3.914793915,1,286,286,256,436,275,0.052083000,0.041958000,1.970317000,0.600000000,92.325651000,0,0,1,0,0,600-799
764,767,1341846673.673964977,0.085194805,0.058976995,0.424366525,0.014414787,0.002002498,7.198400927,1,280,280,257,448,275,0.056315000,0.039286000,1.874351000,0.633333000,100.113696000,0,0,1,0,0,600-799
765,768,1341846673.710161924,0.090555052,0.059954973,0.424366525,0.011579574,0.003742993,3.093666539,1,299,299,255,427,290,0.051432000,0.040134000,2.201735000,0.666667000,107.648711000,0,1,1,0,0,600-799
766,769,1341846673.742224932,0.090762952,0.056568512,0.424366525,0.011573755,0.002816026,4.109960913,1,260,260,248,467,253,0.045898000,0.042308000,2.041863000,0.666667000,107.519932000,1,1,1,0,0,600-799
767,770,1341846673.774297953,0.093252416,0.058820141,0.424366525,0.016025054,0.002908608,5.509527081,1,310,310,282,459,307,0.056966000,0.019355000,1.789776000,0.666667000,104.518774000,0,0,1,0,0,600-799
768,771,1341846673.810153961,0.093421219,0.056755814,0.424366525,0.006869549,0.003579106,1.919347655,1,287,287,268,460,278,0.048828000,0.038328000,0.689789000,0.666667000,99.528691000,1,0,1,0,0,600-799
769,772,1341846673.842304945,0.100581315,0.053545783,0.424366525,0.010572362,0.002328089,4.541218231,1,290,290,256,444,279,0.050456000,0.055172000,1.680349000,0.666667000,98.384717000,0,0,1,0,0,600-799
770,773,1341846673.874284983,0.083630986,0.056350264,0.424366525,0.017593098,0.002709243,6.493731068,1,295,295,243,436,292,0.055013000,0.027119000,2.100582000,0.700000000,102.604354000,0,1,1,0,0,600-799
771,774,1341846673.910253048,0.084077573,0.057960924,0.424366525,0.004284170,0.003215587,1.332313538,1,286,286,260,473,281,0.051758000,0.034965000,0.939424000,0.733333000,101.732218000,0,0,1,0,0,600-799
772,775,1341846673.942284107,0.091539835,0.057718592,0.424366525,0.008822829,0.001720465,5.128165244,1,316,316,277,482,312,0.058594000,0.034810000,1.352864000,0.766667000,105.634446000,0,0,1,0,0,600-799
773,776,1341846673.978434086,0.085762007,0.062978189,0.424366525,0.012910149,0.001118034,11.547188298,1,306,306,264,435,305,0.056641000,0.035948000,3.741172000,0.800000000,107.214362000,0,1,1,0,0,600-799
774,777,1341846674.016485929,0.082934171,0.062129961,0.424366525,0.005108080,0.000435890,11.718738209,1,301,301,267,451,295,0.055664000,0.046512000,0.849386000,0.833333000,103.263806000,0,0,1,0,0,600-799
775,778,1341846674.052059889,0.090923967,0.059380446,0.424366525,0.009299859,0.000700000,13.285512377,1,306,306,280,474,300,0.056641000,0.062092000,1.352222000,0.866667000,106.423870000,0,0,1,0,0,600-799
776,779,1341846674.084057093,0.084052302,0.060306048,0.424366525,0.010933382,0.000877496,12.459745161,1,319,319,287,462,315,0.058919000,0.021944000,1.344616000,0.900000000,108.979609000,0,0,1,0,0,600-799
777,780,1341846674.152235031,0.089197456,0.058850527,0.424366525,0.012771602,0.000640312,19.945891492,1,317,317,272,443,313,0.055339000,0.028391000,1.917360000,0.900000000,108.993601000,0,0,1,0,0,600-799
778,781,1341846674.178153992,0.090632932,0.055713001,0.424366525,0.019762366,0.000424264,46.580343721,1,290,290,258,449,286,0.051107000,0.034483000,1.340338000,0.900000000,103.892055000,0,0,1,0,0,600-799
779,782,1341846674.210321903,0.076996910,0.054724606,0.424366525,0.019544164,0.000734847,26.596238634,1,297,297,257,434,294,0.052409000,0.037037000,1.651715000,0.900000000,102.596008000,0,0,1,0,0,600-799
780,783,1341846674.246217012,0.089954176,0.058066386,0.424366525,0.018928452,0.001711724,11.058119533,1,306,306,269,454,304,0.055339000,0.026144000,1.927342000,0.900000000,98.073617000,0,0,1,0,0,600-799
781,784,1341846674.278034925,0.088485166,0.064160914,0.424366525,0.015329415,0.001157584,13.242597895,1,292,292,258,458,291,0.050781000,0.037671000,1.120584000,0.933333000,98.582653000,0,0,1,0,0,600-799
782,785,1341846674.310117006,0.087855491,0.057992615,0.424366525,0.018010518,0.001802776,9.990438127,1,318,318,288,455,313,0.054036000,0.040881000,1.481822000,0.966667000,99.185777000,0,0,1,0,0,600-799
783,786,1341846674.346211910,0.088189521,0.057685595,0.424366525,0.003168495,0.001424781,2.223847671,1,331,331,291,472,326,0.057943000,0.033233000,0.411699000,0.966667000,95.888826000,0,0,1,0,0,600-799
784,787,1341846674.378057957,0.088624149,0.063234115,0.424366525,0.013022092,0.001280625,10.168545668,1,298,298,259,446,296,0.054036000,0.036913000,1.496406000,0.966667000,96.044499000,0,0,1,0,0,600-799
785,788,1341846674.410161972,0.093652720,0.055912243,0.424366525,0.018580678,0.001122497,16.552983836,1,288,288,258,458,285,0.055013000,0.031250000,1.909113000,0.966667000,92.284418000,0,0,1,0,0,600-799
786,789,1341846674.446125031,0.079587504,0.061694166,0.424366525,0.018527060,0.001565248,11.836504268,1,321,321,260,423,316,0.056315000,0.024922000,0.757400000,0.966667000,87.597968000,0,0,1,0,0,600-799
787,790,1341846674.478198051,0.093757548,0.061239817,0.424366525,0.013695414,0.000854400,16.029269318,1,299,299,276,447,291,0.054688000,0.073579000,1.272690000,0.966667000,87.999056000,0,0,1,0,0,600-799
788,791,1341846674.514123917,0.090215517,0.059546188,0.424366525,0.008493761,0.000824621,10.300197971,1,295,295,257,436,289,0.051107000,0.033898000,0.680994000,0.966667000,85.942467000,0,0,1,0,0,600-799
789,792,1341846674.546061993,0.092747987,0.060526993,0.424366525,0.004142122,0.000860233,4.815119038,1,291,291,254,426,283,0.053060000,0.041237000,0.937727000,0.966667000,85.612659000,0,0,1,0,0,600-799
790,793,1341846674.578094006,0.086105469,0.063404856,0.424366525,0.010441616,0.000547723,19.063694935,1,287,287,263,445,279,0.050781000,0.059233000,1.137945000,1.000000000,86.783089000,0,0,1,0,0,600-799
791,794,1341846674.614178896,0.087477996,0.059378349,0.424366525,0.010951819,0.000424264,25.813684850,1,295,295,272,455,288,0.049154000,0.037288000,0.944063000,1.000000000,85.320861000,1,0,1,0,0,600-799
792,795,1341846674.646259069,0.092391411,0.064653770,0.424366525,0.012822132,0.001048809,12.225422925,1,297,297,271,456,285,0.053711000,0.047138000,1.383143000,1.000000000,84.743037000,0,0,1,0,0,600-799
793,796,1341846674.682209015,0.082274769,0.067665540,0.424366525,0.012018042,0.000538516,22.316943799,0,260,260,260,430,248,0.048177000,0.084615000,1.419714000,1.000000000,83.711329000,1,0,1,0,0,600-799
794,797,1341846674.714185953,0.087639361,0.063875998,0.424366525,0.011129292,0.000509902,21.826337907,1,292,292,245,432,284,0.054688000,0.051370000,0.999402000,0.966667000,80.007703000,0,0,1,0,0,600-799
795,798,1341846674.752270937,0.091118983,0.063203408,0.424366525,0.003846800,0.000943398,4.077600263,1,271,271,245,436,266,0.052409000,0.055351000,0.483387000,0.966667000,80.019229000,0,0,1,0,0,600-799
796,799,1341846674.782150984,0.090054806,0.061760391,0.424366525,0.005984937,0.000754983,7.927243307,1,280,280,259,446,274,0.053711000,0.067857000,0.674140000,0.966667000,81.786066000,0,0,1,0,0,600-799
797,800,1341846674.814222097,0.082307120,0.065545259,0.424366525,0.011991787,0.001212436,9.890658943,1,290,290,276,455,287,0.054036000,0.034483000,0.537646000,0.966667000,82.918055000,0,0,1,0,0,800-905
798,801,1341846674.846369982,0.079778570,0.066296625,0.424366525,0.007211920,0.000812404,8.877259256,0,251,251,251,427,248,0.050781000,0.051793000,0.515411000,0.966667000,84.106872000,0,0,1,0,0,800-905
799,802,1341846674.882158041,0.088104956,0.062474721,0.424366525,0.014435287,0.000574456,25.128609058,0,275,275,275,449,267,0.051758000,0.090909000,1.335651000,0.933333000,80.904701000,0,0,1,0,0,800-905
800,803,1341846674.914223909,0.083994543,0.060733732,0.424366525,0.009898378,0.000860233,11.506630446,0,258,258,258,438,254,0.047852000,0.062016000,0.896571000,0.900000000,77.123811000,1,0,1,0,0,800-905
801,804,1341846674.950304985,0.089354528,0.061129622,0.424366525,0.006534223,0.001135782,5.753062513,0,249,249,249,434,246,0.047201000,0.060241000,0.604594000,0.866667000,74.940883000,1,0,1,0,0,800-905
802,805,1341846674.982342005,0.096414101,0.055519559,0.424366525,0.015592596,0.001389244,11.223795909,0,227,227,227,419,218,0.039714000,0.074890000,1.442733000,0.833333000,71.948632000,1,0,1,0,0,800-905
803,806,1341846675.014137030,0.108995438,0.045517525,0.424366525,0.024791596,0.001913113,12.958774956,1,184,184,149,364,182,0.035807000,0.016304000,1.393329000,0.800000000,67.717038000,1,0,1,0,0,800-905
804,807,1341846675.050230026,0.104477884,0.050310187,0.424366525,0.011731175,0.003488553,3.362762638,1,234,234,200,421,228,0.042643000,0.047009000,1.786944000,0.800000000,69.656667000,1,0,1,0,0,800-905
805,808,1341846675.088201046,0.103539785,0.049896982,0.424366525,0.006594578,0.003993745,1.651226613,1,229,229,214,411,224,0.039388000,0.043668000,0.827507000,0.800000000,67.008966000,1,0,1,0,0,800-905
806,809,1341846675.114495039,0.127347094,0.037242675,0.424366525,0.035614835,0.002046949,17.398985221,1,202,202,124,370,196,0.037435000,0.039604000,2.447742000,0.800000000,67.095627000,1,1,1,0,0,800-905
807,810,1341846675.150187969,0.128076823,0.037942045,0.424366525,0.004788269,0.004164133,1.149883996,1,178,178,107,363,172,0.033529000,0.073034000,1.516761000,0.800000000,64.101938000,1,0,1,0,0,800-905
808,811,1341846675.182290077,0.119485585,0.050270578,0.424366525,0.025796393,0.003563706,7.238642450,1,236,236,158,440,230,0.039388000,0.063559000,2.013804000,0.800000000,63.652242000,1,1,1,0,0,800-905
809,812,1341846675.218759060,0.133587274,0.057671868,0.424366525,0.017951893,0.004053394,4.428855146,1,451,451,149,418,451,0.081380000,0.008869000,1.204152000,0.800000000,61.590479000,0,0,1,0,0,800-905
810,813,1341846675.251950979,0.110991498,0.063663829,0.424366525,0.026882127,0.002791057,9.631521367,1,454,454,207,475,453,0.082031000,0.006608000,2.194217000,0.800000000,61.493408000,0,1,1,0,0,800-905
811,814,1341846675.282406092,0.084064079,0.070925481,0.424366525,0.035227717,0.002889637,12.191054290,0,235,235,235,530,231,0.046549000,0.063830000,2.376006000,0.800000000,59.955769000,1,1,1,0,0,800-905
812,815,1341846675.318078041,0.062317214,0.073914073,0.424366525,0.037115331,0.003884585,9.554516608,1,368,368,148,481,368,0.067708000,0.002717000,2.669167000,0.766667000,54.692795000,0,1,1,0,0,800-905
813,816,1341846675.350148916,0.063028577,0.082105020,0.424366525,0.025665707,0.002872281,8.935652280,1,415,415,183,527,414,0.076172000,0.014458000,2.178645000,0.766667000,51.889516000,0,1,1,0,0,800-905
