case,frame_id,culling_recent_points,culling_remaining_recent_points,culling_recent_near_boundary,culling_recent_clean_static,culling_recent_direct_dynamic,culling_near_prebad,culling_near_culled_found_ratio,culling_near_culled_low_obs,culling_near_survived,culling_near_matured,culling_clean_culled_found_ratio,culling_clean_culled_low_obs,culling_clean_survived,culling_clean_matured,lm_created_near_boundary_new_points,lm_created_clean_static_new_points,lm_created_direct_dynamic_new_points,lm_triangulated_points,lm_created_map_points,pose_near_chi2_mean_weighted,pose_near_inlier_chi2_mean_weighted,pose_clean_chi2_mean_weighted,pose_clean_inlier_chi2_mean_weighted,pose_admission_near_chi2_mean_weighted,ckf_created_near_share,lm_created_near_share,pose_near_outlier_rate,pose_clean_outlier_rate,pose_direct_dynamic_outlier_rate,pose_admission_near_outlier_rate,pose_near_to_clean_chi2_ratio,culling_near_removed_events,culling_clean_removed_events,culling_near_removed_event_rate,culling_clean_removed_event_rate,pose_all_edges,pose_all_inliers,pose_all_outliers,pose_near_edges,pose_near_inliers,pose_near_outliers,pose_clean_edges,pose_clean_inliers,pose_clean_outliers,pose_direct_dynamic_edges,pose_direct_dynamic_inliers,pose_direct_dynamic_outliers,pose_admission_near_edges,pose_admission_near_inliers,pose_admission_near_outliers,ckf_created_near_boundary_new_points,ckf_created_clean_static_new_points,ckf_created_direct_dynamic_new_points,ckf_existing_near_boundary_candidates,ckf_accepted_depth_candidates_pre_boundary
wrpy_supportq_lm_diag,55,210.0,112.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,4.0,98.0,25.0,0.0,39.0,0.0,39.0,39.0,29.399782842105264,1.8941886000000001,17.112176409395975,1.4143986120689656,,0.0,0.0,0.47368421052631576,0.2214765100671141,0.6183574879227053,,1.7180621645509917,0.0,45.0,,0.21428571428571427,524.0,321.0,203.0,19.0,10.0,9.0,298.0,232.0,66.0,207.0,79.0,128.0,0.0,0.0,0.0,0.0,55.0,0.0,7.0,421.0
wrpy_supportq_lm_diag,56,198.0,38.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,160.0,32.0,0.0,17.0,0.0,17.0,17.0,32.87148536,1.7836535,17.353962760416668,1.3896476764705883,,0.0,0.0,0.36,0.203125,0.6179775280898876,,1.8941774748403781,0.0,6.0,,0.030303030303030304,587.0,390.0,197.0,25.0,16.0,9.0,384.0,306.0,78.0,178.0,68.0,110.0,0.0,0.0,0.0,0.0,54.0,0.0,5.0,425.0
wrpy_supportq_lm_diag,57,238.0,39.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,199.0,16.0,2.0,16.0,0.0,18.0,18.0,66.2331696388889,1.9257233333333335,18.099045828877006,2.275098777777778,,0.0,0.1111111111111111,0.75,0.30213903743315507,0.5789473684210527,,3.659484055961334,0.0,23.0,,0.09663865546218488,581.0,342.0,239.0,36.0,9.0,27.0,374.0,261.0,113.0,171.0,72.0,99.0,0.0,0.0,0.0,0.0,56.0,0.0,18.0,476.0
wrpy_supportq_lm_diag,58,249.0,112.0,2.0,247.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,36.0,135.0,76.0,0.0,25.0,0.0,25.0,25.0,16.76810292307692,2.324862789473684,17.589369746736295,1.790925006779661,1.408957,0.0,0.0,0.2692307692307692,0.2297650130548303,0.5572916666666666,0.0,0.9533089112637614,0.0,36.0,0.0,0.145748987854251,601.0,399.0,202.0,26.0,19.0,7.0,383.0,295.0,88.0,192.0,85.0,107.0,2.0,2.0,0.0,0.0,28.0,0.0,9.0,461.0
wrpy_supportq_lm_diag,59,,,,,,,,,,,,,,,,,,,,35.0589,1.724116,21.53733021761658,1.593276603508772,,,,0.45714285714285713,0.2616580310880829,0.4666666666666667,,1.627820145104307,0.0,0.0,,,556.0,376.0,180.0,35.0,19.0,16.0,386.0,285.0,101.0,135.0,72.0,63.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,60,353.0,112.0,2.0,351.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,29.0,241.0,26.0,0.0,12.0,0.0,12.0,12.0,74.40324877419354,3.0161828333333336,30.090266321229056,2.2376140298507465,,0.0,0.0,0.41935483870967744,0.43854748603351956,0.5333333333333333,,2.472668336660787,2.0,32.0,1.0,0.09116809116809117,524.0,282.0,242.0,31.0,18.0,13.0,358.0,201.0,157.0,135.0,63.0,72.0,0.0,0.0,0.0,0.0,174.0,0.0,20.0,646.0
wrpy_supportq_lm_diag,61,393.0,42.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,351.0,27.0,0.0,10.0,0.0,10.0,10.0,77.96870679487179,2.222736882352941,33.275540164619166,2.535296,,0.0,0.0,0.5641025641025641,0.3931203931203931,0.5625,,2.3431237001457745,0.0,15.0,,0.03816793893129771,590.0,327.0,263.0,39.0,17.0,22.0,407.0,247.0,160.0,144.0,63.0,81.0,0.0,0.0,0.0,0.0,137.0,0.0,19.0,651.0
wrpy_supportq_lm_diag,62,435.0,119.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,88.0,316.0,23.0,0.0,19.0,0.0,19.0,19.0,38.1953144,3.2064656129032265,21.014085913865543,2.310825397590362,,0.0,0.0,0.5230769230769231,0.3025210084033613,0.47560975609756095,,1.817605322285178,0.0,96.0,,0.2206896551724138,705.0,449.0,256.0,65.0,31.0,34.0,476.0,332.0,144.0,164.0,86.0,78.0,0.0,0.0,0.0,0.0,71.0,0.0,44.0,651.0
wrpy_supportq_lm_diag,63,394.0,167.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,227.0,101.0,0.0,14.0,0.0,14.0,14.0,48.077963243902445,2.875856842105263,25.959623790794982,2.2958405825242716,,0.0,0.0,0.5365853658536586,0.35355648535564854,0.5269461077844312,,1.8520285051646397,0.0,66.0,,0.16751269035532995,686.0,407.0,279.0,41.0,19.0,22.0,478.0,309.0,169.0,167.0,79.0,88.0,0.0,0.0,0.0,0.0,56.0,0.0,22.0,608.0
wrpy_supportq_lm_diag,64,,,,,,,,,,,,,,,,,,,,28.800937930232557,2.3505211923076925,21.381465936768148,2.108015669064748,,,,0.3953488372093023,0.34894613583138173,0.463855421686747,,1.347004831914059,0.0,0.0,,,636.0,393.0,243.0,43.0,26.0,17.0,427.0,278.0,149.0,166.0,89.0,77.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,65,,,,,,,,,,,,,,,,,,,,28.651264860465115,1.9895889090909094,14.637635060052219,1.899346193771626,,,,0.4883720930232558,0.2454308093994778,0.48868778280542985,,1.9573698034498548,0.0,0.0,,,647.0,424.0,223.0,43.0,22.0,21.0,383.0,289.0,94.0,221.0,113.0,108.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,66,,,,,,,,,,,,,,,,,,,,19.286950076923077,2.8000446,21.404943660273975,1.9902449660377362,,,,0.4230769230769231,0.273972602739726,0.4957627118644068,,0.9010511956038576,0.0,0.0,,,627.0,399.0,228.0,26.0,15.0,11.0,365.0,265.0,100.0,236.0,119.0,117.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,67,,,,,,,,,,,,,,,,,,,,40.24687053846154,2.1297335,22.832467933139533,2.3408054070796465,,,,0.6923076923076923,0.3430232558139535,0.46215139442231074,,1.7627034736812823,0.0,0.0,,,608.0,365.0,243.0,13.0,4.0,9.0,344.0,226.0,118.0,251.0,135.0,116.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,68,,,,,,,,,,,,,,,,,,,,55.594850965517246,2.5714740000000003,25.115788303867408,2.1742053403361346,,,,0.6206896551724138,0.3425414364640884,0.5722222222222222,,2.213541947913161,0.0,0.0,,,571.0,326.0,245.0,29.0,11.0,18.0,362.0,238.0,124.0,180.0,77.0,103.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,69,,,,,,,,,,,,,,,,,,,,73.2079117368421,2.5279719999999997,18.45590148502994,1.7499403754940712,,,,0.6842105263157895,0.24251497005988024,0.6836734693877551,,3.966639711217734,0.0,0.0,,,549.0,321.0,228.0,19.0,6.0,13.0,334.0,253.0,81.0,196.0,62.0,134.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,70,293.0,201.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,3.0,92.0,40.0,0.0,60.0,0.0,60.0,60.0,48.44398542857142,1.7988746666666666,18.720683162162164,1.7947149626556016,,0.0,0.0,0.5714285714285714,0.27627627627627627,0.640625,,2.58772529874793,0.0,82.0,,0.27986348122866894,539.0,316.0,223.0,14.0,6.0,8.0,333.0,241.0,92.0,192.0,69.0,123.0,0.0,0.0,0.0,0.0,46.0,0.0,9.0,489.0
wrpy_supportq_lm_diag,71,201.0,34.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,167.0,24.0,0.0,59.0,0.0,59.0,59.0,72.47233184000001,1.356699,17.183879762962963,2.1083101309904153,,0.0,0.0,0.76,0.2271604938271605,0.6878980891719745,,4.217460366325551,0.0,10.0,,0.04975124378109453,587.0,368.0,219.0,25.0,6.0,19.0,405.0,313.0,92.0,157.0,49.0,108.0,0.0,0.0,0.0,0.0,44.0,0.0,11.0,596.0
wrpy_supportq_lm_diag,72,276.0,36.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,240.0,15.0,0.0,44.0,0.0,44.0,44.0,31.42100858823529,2.9002578,15.272244784140971,1.9049119663865548,,0.0,0.0,0.4117647058823529,0.21365638766519823,0.6783625730994152,,2.057392939436352,0.0,21.0,,0.07608695652173914,642.0,422.0,220.0,17.0,10.0,7.0,454.0,357.0,97.0,171.0,55.0,116.0,0.0,0.0,0.0,0.0,47.0,0.0,11.0,539.0
wrpy_supportq_lm_diag,73,300.0,109.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,191.0,92.0,0.0,17.0,0.0,17.0,17.0,8.7836946875,1.9058264827586207,11.503231436090225,1.5695062107623319,,0.0,0.0,0.09375,0.16165413533834586,0.6774193548387096,,0.7635849749090544,0.0,17.0,,0.056666666666666664,750.0,535.0,215.0,32.0,29.0,3.0,532.0,446.0,86.0,186.0,60.0,126.0,0.0,0.0,0.0,0.0,14.0,0.0,13.0,489.0
wrpy_supportq_lm_diag,74,,,,,,,,,,,,,,,,,,,,56.290966499999996,3.3723923333333334,22.601900038834952,1.7406489243243244,,,,0.75,0.2815533980582524,0.7235772357723578,,2.4905413440144386,0.0,0.0,,,674.0,413.0,261.0,36.0,9.0,27.0,515.0,370.0,145.0,123.0,34.0,89.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,75,,,,,,,,,,,,,,,,,,,,77.0467549375,4.691731714285715,15.994298052863435,1.511614,,,,0.5625,0.1960352422907489,0.6387096774193548,,4.817138875544865,0.0,0.0,,,625.0,428.0,197.0,16.0,7.0,9.0,454.0,365.0,89.0,155.0,56.0,99.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,76,,,,,,,,,,,,,,,,,,,,32.259862000000005,2.897222,13.877660878103837,1.19915456424581,,,,0.48148148148148145,0.19187358916478556,0.6079545454545454,,2.3245893009894476,0.0,0.0,,,646.0,441.0,205.0,27.0,14.0,13.0,443.0,358.0,85.0,176.0,69.0,107.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,77,,,,,,,,,,,,,,,,,,,,51.25476195454546,2.3545862499999997,17.31138602690583,1.4296160412979353,,,,0.6363636363636364,0.2399103139013453,0.5562130177514792,,2.9607543771991396,0.0,0.0,,,637.0,422.0,215.0,22.0,8.0,14.0,446.0,339.0,107.0,169.0,75.0,94.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,78,283.0,179.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,104.0,56.0,0.0,45.0,0.0,45.0,45.0,75.59669749999999,4.247960142857143,23.665987712793733,2.26758533976834,,0.0,0.0,0.5625,0.3237597911227154,0.5388888888888889,,3.1943182941455146,0.0,34.0,,0.12014134275618374,579.0,349.0,230.0,16.0,7.0,9.0,383.0,259.0,124.0,180.0,83.0,97.0,0.0,0.0,0.0,0.0,66.0,0.0,11.0,479.0
wrpy_supportq_lm_diag,79,183.0,35.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,35.0,0.0,22.0,0.0,22.0,22.0,28.376335800000003,2.285233655172414,16.395853810945272,1.6869625533980583,,0.0,0.0,0.17142857142857143,0.23134328358208955,0.6223404255319149,,1.7307019278896594,0.0,0.0,,0.0,625.0,409.0,216.0,35.0,29.0,6.0,402.0,309.0,93.0,188.0,71.0,117.0,0.0,0.0,0.0,0.0,28.0,0.0,11.0,443.0
wrpy_supportq_lm_diag,80,205.0,41.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,164.0,14.0,0.0,16.0,0.0,16.0,16.0,49.43877094285715,2.7623856923076926,14.761041684665226,1.646159028409091,,0.0,0.0,0.6285714285714286,0.23974082073434125,0.7571428571428571,,3.3492738520085275,0.0,27.0,,0.13170731707317074,638.0,399.0,239.0,35.0,13.0,22.0,463.0,352.0,111.0,140.0,34.0,106.0,0.0,0.0,0.0,0.0,30.0,0.0,14.0,454.0
wrpy_supportq_lm_diag,81,222.0,98.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,124.0,85.0,0.0,20.0,0.0,20.0,20.0,65.19841326315789,2.213252714285715,19.023597401574804,1.780988945945946,,0.0,0.0,0.4473684210526316,0.32020997375328086,0.7222222222222222,,3.4272389121187277,0.0,13.0,,0.05855855855855856,581.0,325.0,256.0,38.0,21.0,17.0,381.0,259.0,122.0,162.0,45.0,117.0,0.0,0.0,0.0,0.0,41.0,0.0,22.0,432.0
wrpy_supportq_lm_diag,82,,,,,,,,,,,,,,,,,,,,18.005566210526318,1.6329998571428574,21.801789688760806,2.056966034934498,,,,0.2631578947368421,0.3400576368876081,0.5392670157068062,,0.8258756032220829,0.0,0.0,,,576.0,345.0,231.0,38.0,28.0,10.0,347.0,229.0,118.0,191.0,88.0,103.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,83,,,,,,,,,,,,,,,,,,,,21.410898666666668,2.076916,30.71934087083333,1.848016160493827,,,,0.42857142857142855,0.325,0.2916666666666667,,0.6969843121535,0.0,0.0,,,573.0,387.0,186.0,21.0,12.0,9.0,480.0,324.0,156.0,72.0,51.0,21.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,84,481.0,98.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,383.0,21.0,0.0,13.0,0.0,13.0,13.0,21.058343,2.1695124000000003,31.895688573304163,2.1433566521739134,,0.0,0.0,0.2857142857142857,0.34573304157549234,0.2978723404255319,,0.6602253765929126,0.0,28.0,,0.058212058212058215,572.0,380.0,192.0,21.0,15.0,6.0,457.0,299.0,158.0,94.0,66.0,28.0,0.0,0.0,0.0,0.0,332.0,0.0,11.0,744.0
wrpy_supportq_lm_diag,85,,,,,,,,,,,,,,,,,,,,9.164873750000002,2.4231830000000003,28.121729834815756,1.4461790877192984,,,,0.375,0.27573062261753495,0.26605504587155965,,0.32590007100678225,0.0,0.0,,,904.0,655.0,249.0,8.0,5.0,3.0,787.0,570.0,217.0,109.0,80.0,29.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,86,,,,,,,,,,,,,,,,,,,,46.82386184615385,3.2667998333333332,24.236361807262572,1.4832381739130436,,,,0.5384615384615384,0.2611731843575419,0.3333333333333333,,1.931967438781294,0.0,0.0,,,820.0,593.0,227.0,26.0,12.0,14.0,716.0,529.0,187.0,78.0,52.0,26.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,87,,,,,,,,,,,,,,,,,,,,32.1244702,3.856791,22.643965829446064,1.4459935705996132,,,,0.4,0.24635568513119532,0.31868131868131866,,1.4186768537791004,0.0,0.0,,,787.0,585.0,202.0,10.0,6.0,4.0,686.0,517.0,169.0,91.0,62.0,29.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,88,609.0,130.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,5.0,479.0,14.0,0.0,0.0,0.0,0.0,0.0,27.132883666666668,2.552058,34.88395747342995,2.149408309711286,,0.0,,0.6666666666666666,0.3864734299516908,0.41237113402061853,,0.7778040575623612,0.0,116.0,,0.19047619047619047,724.0,440.0,284.0,6.0,2.0,4.0,621.0,381.0,240.0,97.0,57.0,40.0,0.0,0.0,0.0,0.0,212.0,0.0,5.0,688.0
wrpy_supportq_lm_diag,89,680.0,105.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,73.0,575.0,11.0,0.0,12.0,0.0,12.0,12.0,24.822966823529413,3.0252499999999998,35.17455091530054,2.208374960580913,,0.0,0.0,0.4117647058823529,0.34153005464480873,0.375,,0.7057081377755897,0.0,94.0,,0.13823529411764707,830.0,542.0,288.0,34.0,20.0,14.0,732.0,482.0,250.0,64.0,40.0,24.0,0.0,0.0,0.0,0.0,200.0,0.0,18.0,732.0
wrpy_supportq_lm_diag,90,745.0,280.0,0.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,465.0,164.0,0.0,6.0,0.0,6.0,6.0,37.458821944444445,1.6060250000000003,26.854861438839848,1.9424717896678967,,0.0,0.0,0.6111111111111112,0.31651954602774274,0.38,,1.3948618588017818,0.0,116.0,,0.15570469798657718,911.0,611.0,300.0,18.0,7.0,11.0,793.0,542.0,251.0,100.0,62.0,38.0,0.0,0.0,0.0,0.0,157.0,0.0,10.0,708.0
wrpy_supportq_lm_diag,91,,,,,,,,,,,,,,,,,,,,51.089286,6.210628,26.681894696040867,1.7418130875912408,,,,0.8,0.3001277139208174,0.35353535353535354,,1.9147548021610612,0.0,0.0,,,887.0,613.0,274.0,5.0,1.0,4.0,783.0,548.0,235.0,99.0,64.0,35.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,92,750.0,274.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,476.0,79.0,0.0,16.0,0.0,16.0,16.0,42.992577499999996,3.291404,39.77464801298701,2.6053385263157893,,0.0,0.0,0.5,0.47564935064935066,0.44285714285714284,,1.0809040342974823,0.0,93.0,,0.124,702.0,370.0,332.0,16.0,8.0,8.0,616.0,323.0,293.0,70.0,39.0,31.0,0.0,0.0,0.0,0.0,269.0,0.0,9.0,719.0
wrpy_supportq_lm_diag,93,676.0,157.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,70.0,519.0,75.0,0.0,10.0,0.0,10.0,10.0,35.34816225,2.19798475,32.869246908835905,2.2224605507900677,,0.0,0.0,0.5555555555555556,0.37868162692847124,0.328125,,1.075417466911836,0.0,82.0,,0.12130177514792899,877.0,545.0,332.0,36.0,16.0,20.0,713.0,443.0,270.0,128.0,86.0,42.0,0.0,0.0,0.0,0.0,177.0,0.0,19.0,710.0
wrpy_supportq_lm_diag,94,686.0,224.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,163.0,462.0,49.0,0.0,8.0,0.0,8.0,8.0,28.14987241935484,2.8446128666666666,28.155746422425032,1.9156556699029126,,0.0,0.0,0.5161290322580645,0.3285528031290743,0.3475177304964539,,0.9997913746280399,0.0,175.0,,0.25510204081632654,939.0,622.0,317.0,31.0,15.0,16.0,767.0,515.0,252.0,141.0,92.0,49.0,0.0,0.0,0.0,0.0,153.0,0.0,20.0,682.0
wrpy_supportq_lm_diag,95,649.0,209.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,440.0,126.0,0.0,17.0,0.0,17.0,17.0,24.52155209259259,2.6482968076923075,40.68848273961219,2.2970361457286432,,0.0,0.0,0.5185185185185185,0.4487534626038781,0.38613861386138615,,0.6026656793648312,0.0,83.0,,0.12788906009244994,877.0,486.0,391.0,54.0,26.0,28.0,722.0,398.0,324.0,101.0,62.0,39.0,0.0,0.0,0.0,0.0,175.0,0.0,31.0,718.0
wrpy_supportq_lm_diag,96,,,,,,,,,,,,,,,,,,,,33.92330136585366,3.0525603,35.298225372159095,2.076458198067633,,,,0.5121951219512195,0.4119318181818182,0.47115384615384615,,0.9610483532299648,0.0,0.0,,,849.0,489.0,360.0,41.0,20.0,21.0,704.0,414.0,290.0,104.0,55.0,49.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,97,655.0,279.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,376.0,77.0,0.0,15.0,0.0,15.0,15.0,13.623562230769231,2.6233668571428574,31.297211294025157,1.9762205505882353,,0.0,0.0,0.19230769230769232,0.33176100628930816,0.5210084033613446,,0.43529636243884956,0.0,83.0,,0.1267175572519084,781.0,503.0,278.0,26.0,21.0,5.0,636.0,425.0,211.0,119.0,57.0,62.0,0.0,0.0,0.0,0.0,187.0,0.0,14.0,696.0
wrpy_supportq_lm_diag,98,552.0,119.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,66.0,433.0,49.0,0.0,14.0,0.0,14.0,14.0,19.562125862068964,1.912525441176471,33.963561014804846,1.8626567864693446,,0.0,0.0,0.41379310344827586,0.3633916554508748,0.49514563106796117,,0.5759739343451576,0.0,70.0,,0.12681159420289856,904.0,559.0,345.0,58.0,34.0,24.0,743.0,473.0,270.0,103.0,52.0,51.0,0.0,0.0,0.0,0.0,153.0,0.0,29.0,690.0
wrpy_supportq_lm_diag,99,597.0,178.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,93.0,419.0,58.0,0.0,6.0,0.0,6.0,6.0,26.451202586206897,1.5209019375,39.61506005340454,2.2369687297979794,,0.0,0.0,0.4482758620689655,0.4712950600801068,0.5648148148148148,,0.6677057298549688,0.0,120.0,,0.20100502512562815,886.0,459.0,427.0,29.0,16.0,13.0,749.0,396.0,353.0,108.0,47.0,61.0,0.0,0.0,0.0,0.0,143.0,0.0,17.0,660.0
wrpy_supportq_lm_diag,100,552.0,196.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,356.0,115.0,0.0,2.0,0.0,2.0,2.0,29.63304194827586,1.2781295454545454,27.07594561966365,1.8970858568702291,,0.0,0.0,0.43103448275862066,0.3221216041397154,0.6037735849056604,,1.0944416259558132,0.0,81.0,,0.14673913043478262,937.0,599.0,338.0,58.0,33.0,25.0,773.0,524.0,249.0,106.0,42.0,64.0,0.0,0.0,0.0,0.0,121.0,0.0,36.0,718.0
wrpy_supportq_lm_diag,101,,,,,,,,,,,,,,,,,,,,43.0098926875,2.205425,28.022280420074352,1.7055023021582734,,,,0.625,0.3110285006195787,0.711864406779661,,1.5348462738488962,0.0,0.0,,,882.0,579.0,303.0,16.0,6.0,10.0,807.0,556.0,251.0,59.0,17.0,42.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,102,,,,,,,,,,,,,,,,,,,,11.0746022,2.1079999999999997,27.40304145854922,1.6913734814090018,,,,0.2,0.3380829015544041,0.7586206896551724,,0.40413770189531045,0.0,0.0,,,840.0,533.0,307.0,10.0,8.0,2.0,772.0,511.0,261.0,58.0,14.0,44.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,103,575.0,253.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,29.0,322.0,48.0,0.0,7.0,0.0,7.0,7.0,33.9119452631579,1.2030856666666667,28.955245529573588,1.647937525773196,,0.0,0.0,0.6842105263157895,0.3328748280605227,0.8541666666666666,,1.1711848628091155,0.0,100.0,,0.17391304347826086,794.0,498.0,296.0,19.0,6.0,13.0,727.0,485.0,242.0,48.0,7.0,41.0,0.0,0.0,0.0,0.0,194.0,0.0,9.0,710.0
wrpy_supportq_lm_diag,104,481.0,111.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,370.0,55.0,0.0,2.0,0.0,2.0,2.0,10.651703022222222,1.9380343157894735,28.758886864928908,1.6744292096505824,,0.0,0.0,0.15555555555555556,0.28791469194312796,0.5595238095238095,,0.37037953076034513,0.0,56.0,,0.11642411642411643,973.0,676.0,297.0,45.0,38.0,7.0,844.0,601.0,243.0,84.0,37.0,47.0,0.0,0.0,0.0,0.0,137.0,0.0,24.0,708.0
wrpy_supportq_lm_diag,105,490.0,105.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,385.0,37.0,0.0,1.0,0.0,1.0,1.0,26.638964090909088,1.7810376999999997,23.832501629418473,1.7162787096774195,,0.0,0.0,0.3181818181818182,0.2576966932725199,0.6421052631578947,,1.1177577790669848,0.0,68.0,,0.13877551020408163,1016.0,715.0,301.0,44.0,30.0,14.0,877.0,651.0,226.0,95.0,34.0,61.0,0.0,0.0,0.0,0.0,107.0,0.0,20.0,692.0
wrpy_supportq_lm_diag,106,507.0,186.0,0.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,321.0,148.0,0.0,2.0,0.0,2.0,2.0,16.5891626626506,2.8318809298245613,28.700807079900127,1.9219217514018694,,0.0,0.0,0.3132530120481928,0.33208489388264667,0.5833333333333334,,0.5780033507931697,0.0,38.0,,0.07495069033530571,968.0,627.0,341.0,83.0,57.0,26.0,801.0,535.0,266.0,84.0,35.0,49.0,0.0,0.0,0.0,0.0,112.0,0.0,47.0,677.0
wrpy_supportq_lm_diag,107,,,,,,,,,,,,,,,,,,,,34.73938672413793,2.0955913225806455,28.041209930612244,1.853890918533605,,,,0.46551724137931033,0.33197278911564626,0.7377049180327869,,1.238869036325475,0.0,0.0,,,854.0,538.0,316.0,58.0,31.0,27.0,735.0,491.0,244.0,61.0,16.0,45.0,0.0,0.0,0.0,,,,,
wrpy_supportq_lm_diag,108,475.0,236.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,239.0,81.0,0.0,3.0,0.0,3.0,3.0,44.28091575862068,2.037863888888889,30.243649384615384,1.917388956221198,,0.0,0.0,0.6896551724137931,0.35798816568047337,0.6506024096385542,,1.4641393039408102,0.0,56.0,,0.11789473684210526,788.0,472.0,316.0,29.0,9.0,20.0,676.0,434.0,242.0,83.0,29.0,54.0,0.0,0.0,0.0,0.0,137.0,0.0,10.0,644.0
wrpy_supportq_lm_diag,109,408.0,63.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,345.0,31.0,0.0,6.0,0.0,6.0,6.0,40.455893,2.417013076923077,31.71650290427099,2.226542345588235,,0.0,0.0,0.4583333333333333,0.39911634756995584,0.72,,1.2755470904880928,0.0,32.0,,0.0784313725490196,802.0,455.0,347.0,48.0,26.0,22.0,679.0,408.0,271.0,75.0,21.0,54.0,0.0,0.0,0.0,0.0,158.0,0.0,28.0,665.0
wrpy_supportq_lm_diag,110,497.0,127.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,75.0,370.0,41.0,0.0,6.0,0.0,6.0,6.0,94.82847003225807,2.3563046153846154,38.735212149732625,2.070675564044944,,0.0,0.0,0.5806451612903226,0.4050802139037433,0.9230769230769231,,2.4481205799440198,0.0,86.0,,0.17303822937625754,849.0,474.0,375.0,62.0,26.0,36.0,748.0,445.0,303.0,39.0,3.0,36.0,0.0,0.0,0.0,0.0,141.0,0.0,37.0,718.0
