match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
84,0.187172739,0.155983786,-0.031188953,0.346175023,0.324056021,-0.022119002
85,0.188272933,0.156398818,-0.031874115,0.339343651,0.317301349,-0.022042302
86,0.180290623,0.148627656,-0.031662967,0.330847601,0.309174652,-0.021672949
87,0.173761707,0.147398094,-0.026363613,0.319900131,0.299164926,-0.020735205
88,0.184177500,0.157995832,-0.026181668,0.315193208,0.294661049,-0.020532158
89,0.184618848,0.161131686,-0.023487161,0.304563703,0.283735150,-0.020828553
90,0.176272978,0.151025956,-0.025247022,0.295426268,0.274786166,-0.020640102
91,0.179537971,0.153176301,-0.026361670,0.289761741,0.267872241,-0.021889500
92,0.174564333,0.154829446,-0.019734887,0.277451786,0.257164643,-0.020287143
93,0.168884351,0.148184505,-0.020699846,0.268903209,0.248769348,-0.020133861
94,0.170424379,0.149775995,-0.020648383,0.261392139,0.242524050,-0.018868089
95,0.174496236,0.150966107,-0.023530129,0.251785212,0.232375882,-0.019409331
96,0.157149025,0.136361987,-0.020787039,0.243545378,0.224418948,-0.019126431
97,0.157587051,0.138219819,-0.019367232,0.234407284,0.214839737,-0.019567547
98,0.157298194,0.140289056,-0.017009138,0.225429828,0.206877540,-0.018552287
99,0.155190884,0.139558545,-0.015632340,0.218856737,0.200617454,-0.018239283
100,0.152394392,0.136046167,-0.016348224,0.212346757,0.195244138,-0.017102619
101,0.146667463,0.132034577,-0.014632885,0.202512944,0.185742784,-0.016770160
