match_index,baseline_se3_error_m,probe_se3_error_m,se3_delta_probe_minus_baseline_m,baseline_sim3_error_m,probe_sim3_error_m,sim3_delta_probe_minus_baseline_m
281,0.334341003,0.092717336,-0.241623666,0.063667777,0.065688522,0.002020745
282,0.298726766,0.081161315,-0.217565451,0.063231034,0.063738352,0.000507318
283,0.269239516,0.087054820,-0.182184696,0.064559971,0.063900177,-0.000659794
284,0.240036266,0.087567437,-0.152468829,0.065832426,0.065393186,-0.000439240
285,0.207310898,0.107116730,-0.100194167,0.066747954,0.065094516,-0.001653438
286,0.179072892,0.122395445,-0.056677447,0.067190036,0.066050622,-0.001139414
287,0.138665055,0.149227090,0.010562035,0.071087595,0.067636907,-0.003450688
288,0.099006561,0.168262435,0.069255874,0.073394898,0.066132125,-0.007262773
289,0.083764538,0.194864494,0.111099956,0.075415867,0.068108976,-0.007306891
290,0.044318684,0.221513459,0.177194775,0.078317944,0.069062414,-0.009255530
291,0.048718473,0.268564426,0.219845953,0.081429363,0.071315436,-0.010113927
292,0.080831798,0.312500570,0.231668772,0.083350698,0.074694106,-0.008656592
293,0.107154707,0.341830058,0.234675351,0.089775587,0.075303263,-0.014472324
294,0.174072121,0.377790129,0.203718008,0.095139120,0.080878725,-0.014260394
295,0.233394845,0.439984335,0.206589490,0.100080927,0.088692243,-0.011388684
296,0.229733341,0.368107675,0.138374334,0.104752478,0.086644384,-0.018108094
297,0.197314125,0.321184073,0.123869948,0.105379264,0.089643458,-0.015735806
298,0.210240316,0.326978050,0.116737734,0.108705607,0.092342596,-0.016363011
299,0.188433103,0.303296262,0.114863159,0.111206809,0.091846420,-0.019360389
300,0.186599972,0.306520680,0.119920708,0.113179750,0.095383483,-0.017796266
301,0.194197163,0.305969771,0.111772608,0.115214794,0.097356681,-0.017858113
302,0.187783847,0.296811276,0.109027429,0.116571577,0.099839162,-0.016732415
303,0.197068692,0.302090657,0.105021965,0.118797309,0.104081163,-0.014716147
304,0.204174454,0.326808998,0.122634544,0.120081937,0.107556185,-0.012525752
305,0.182824145,0.286260938,0.103436793,0.120506520,0.104075128,-0.016431392
306,0.189891133,0.050805190,-0.139085944,0.120589185,0.105346723,-0.015242462
307,0.193235254,0.046806599,-0.146428655,0.120450824,0.103808475,-0.016642348
308,0.185679889,0.052373154,-0.133306735,0.119586233,0.105191466,-0.014394767
309,0.184287006,0.275954602,0.091667597,0.118355447,0.110576828,-0.007778619
310,0.189659051,0.056649175,-0.133009875,0.118807050,0.104598547,-0.014208503
311,0.183190036,0.036956600,-0.146233436,0.118275662,0.100837685,-0.017437977
312,0.153728281,0.050671966,-0.103056314,0.116088835,0.100132647,-0.015956188
313,0.171004489,0.080187422,-0.090817067,0.115891381,0.107012118,-0.008879264
314,0.172295185,0.073823218,-0.098471967,0.115802237,0.106421014,-0.009381223
315,0.144705470,0.088165616,-0.056539854,0.112569493,0.105649926,-0.006919567
316,0.202055287,0.104377415,-0.097677871,0.116323245,0.110098445,-0.006224800
317,0.186632406,0.111266933,-0.075365473,0.116506345,0.109518049,-0.006988296
318,0.157913253,0.053745433,-0.104167820,0.114562347,0.102751287,-0.011811061
319,0.152336962,0.112888736,-0.039448227,0.112855976,0.106747986,-0.006107990
320,0.143369548,0.134154346,-0.009215202,0.112477028,0.102758292,-0.009718735
321,0.140251800,0.118082128,-0.022169672,0.112312432,0.097848936,-0.014463496
322,0.146632225,0.118522256,-0.028109970,0.111066231,0.104279739,-0.006786492
323,0.148923186,0.131244124,-0.017679063,0.110711756,0.104370058,-0.006341698
324,0.134340042,0.116164061,-0.018175981,0.111599755,0.095874462,-0.015725293
325,0.176945029,0.111786973,-0.065158056,0.111324057,0.102339435,-0.008984622
326,0.125992452,0.150514561,0.024522109,0.110035436,0.101010865,-0.009024571
327,0.106323057,0.173974446,0.067651389,0.109814080,0.098207941,-0.011606140
328,0.112925226,0.095539402,-0.017385825,0.110339575,0.099577270,-0.010762304
329,0.125976543,0.085959104,-0.040017438,0.111702450,0.097931824,-0.013770626
330,0.109670957,0.095192704,-0.014478253,0.109755192,0.097838106,-0.011917086
331,0.107314231,0.100922570,-0.006391661,0.108618990,0.099327769,-0.009291221
332,0.117943261,0.091552069,-0.026391191,0.109270135,0.098613983,-0.010656152
333,0.096643868,0.167878936,0.071235067,0.108143118,0.093936837,-0.014206281
334,0.104064209,0.094713441,-0.009350767,0.107843971,0.097243112,-0.010600859
335,0.114029346,0.092393468,-0.021635878,0.108553297,0.098658101,-0.009895196
336,0.108087966,0.102859411,-0.005228554,0.109484184,0.098245141,-0.011239043
337,0.108078364,0.101834089,-0.006244275,0.109361999,0.100791013,-0.008570986
338,0.113623209,0.096579798,-0.017043411,0.109875414,0.099925478,-0.009949936
339,0.108554141,0.097992844,-0.010561297,0.110419047,0.100085810,-0.010333237
340,0.110800589,0.096879595,-0.013920994,0.110931925,0.099520813,-0.011411113
341,0.117472706,0.098989146,-0.018483560,0.111176555,0.102178307,-0.008998248
342,0.114811491,0.093188887,-0.021622604,0.111081143,0.100256270,-0.010824874
